force,pressure,position,setpoint,control,temp1,temp2,temp3,temp4,time_
207.49,7.75,0.00084,185.24,185.24,10.3125,11.25,9.438,8.812,9.41777
206.12,7.69,0.00091,185.26,185.26,10.3125,11.25,9.438,8.812,9.445
208.0,7.76,0.00084,185.28,185.28,10.3125,11.25,9.438,8.812,9.47223
207.73,7.75,-0.00072,185.3,185.3,10.3125,11.25,9.438,8.812,9.49946
208.24,7.77,0.00087,185.32,185.32,10.3125,11.25,9.438,8.812,9.52668
208.48,7.78,0.00091,185.34,185.34,10.3125,11.25,9.438,8.812,9.55391
210.11,7.84,-0.00038,185.36,185.36,10.3125,11.25,9.438,8.812,9.58114
210.36,7.85,0.00084,185.38,185.38,10.25,11.25,9.438,8.812,9.60837
210.62,7.86,0.00091,185.4,185.4,10.25,10.938,9.438,8.812,9.63559
210.86,7.87,0.00061,185.42,185.42,10.25,10.938,9.438,8.812,9.66282
212.36,7.93,0.00087,185.44,185.44,10.25,10.938,9.438,8.812,9.69005
211.48,7.89,0.00076,185.46,185.46,10.25,10.938,9.438,8.812,9.71728
212.74,7.94,0.00091,185.48,185.48,10.25,10.938,9.438,8.812,9.7445
212.74,7.94,0.00091,185.5,185.5,10.25,10.938,9.438,8.812,9.77173
213.11,7.96,-0.00194,185.52,185.52,10.25,10.938,9.438,8.812,9.79896
213.86,7.98,0.00087,185.54,185.54,10.25,10.938,9.438,8.812,9.82619
214.99,8.03,0.00087,185.56,185.56,10.25,10.938,9.438,8.812,9.85342
215.36,8.04,0.00027,185.58,185.58,10.25,10.938,9.438,8.812,9.88064
215.61,8.05,0.00091,185.6,185.6,10.25,10.938,9.438,8.812,9.90787
216.73,8.09,0.00084,185.62,185.62,10.25,10.938,9.438,8.812,9.9351
217.75,8.13,0.00087,185.64,185.64,10.25,10.938,9.438,8.812,9.96233
217.62,8.12,0.00091,185.66,185.66,10.25,10.938,9.438,8.812,9.98956
217.37,8.11,0.00087,185.68,185.68,10.25,10.938,9.438,8.812,10.01678
219.12,8.18,0.0011,185.7,185.7,10.25,10.938,9.438,8.812,10.04401
218.23,8.15,0.00114,185.72,185.72,10.25,10.938,9.438,8.812,10.07124
220.11,8.22,-0.00224,185.74,185.74,10.25,10.938,9.438,8.812,10.09847
219.97,8.21,0.00114,185.76,185.76,10.25,10.938,9.438,8.812,10.12569
221.37,8.26,0.00114,185.78,185.78,10.25,10.938,9.438,8.812,10.15292
220.48,8.23,0.00038,185.8,185.8,10.25,10.938,9.438,8.812,10.18015
221.98,8.29,0.00118,185.82,185.82,10.25,10.938,9.438,8.812,10.20738
222.6,8.31,0.00118,185.84,185.84,10.25,10.938,9.438,8.812,10.2346
222.87,8.32,0.00118,185.86,185.86,10.25,10.938,9.438,8.812,10.26183
223.48,8.34,0.00118,185.88,185.88,10.25,10.938,9.438,8.812,10.28906
224.98,8.4,-4e-05,185.9,185.9,10.25,10.938,9.438,8.812,10.31629
223.48,8.34,0.00122,185.92,185.92,10.25,10.938,9.438,8.812,10.34352
225.36,8.41,0.00122,185.94,185.94,10.25,10.938,9.438,8.812,10.37074
225.36,8.41,0.0,185.96,185.96,10.25,10.938,9.438,8.812,10.39797
226.86,8.47,0.00106,185.98,185.98,10.25,10.938,9.438,8.812,10.4252
226.24,8.45,0.00106,186.0,186.0,10.25,10.938,9.438,8.812,10.45243
227.98,8.51,0.00106,186.02,186.02,10.25,10.938,9.438,8.812,10.47965
227.98,8.51,0.00106,186.04,186.04,10.25,10.938,9.438,8.812,10.50688
228.36,8.52,0.00095,186.06,186.06,10.25,10.938,9.438,8.812,10.53411
228.97,8.55,0.0011,186.08,186.08,10.25,10.938,9.438,8.812,10.56134
230.23,8.59,0.00103,186.1,186.1,10.3125,10.938,9.438,8.812,10.58856
230.37,8.6,-0.00164,186.12,186.12,10.3125,11.25,9.438,8.812,10.61579
230.85,8.62,0.0011,186.14,186.14,10.3125,11.25,9.438,8.812,10.64302
231.12,8.63,0.00114,186.16,186.16,10.3125,11.25,9.438,8.812,10.67025
232.48,8.68,4e-05,186.18,186.18,10.3125,11.25,9.438,8.812,10.69747
232.59,8.68,0.00114,186.2,186.2,10.3125,11.25,9.438,8.812,10.7247
232.97,8.7,0.00103,186.22,186.22,10.3125,11.25,9.438,8.812,10.75193
233.85,8.73,0.00099,186.24,186.24,10.3125,11.25,9.438,8.812,10.77916
233.61,8.72,0.0011,186.26,186.26,10.3125,11.25,9.438,8.812,10.80639
234.84,8.77,0.00095,186.28,186.28,10.3125,11.25,9.438,8.812,10.83361
235.59,8.79,0.00106,186.3,186.3,10.3125,11.25,9.438,8.812,10.86084
235.97,8.81,0.00106,186.32,186.32,10.3125,11.25,9.438,8.812,10.88807
236.23,8.82,-0.00106,186.34,186.34,10.25,11.25,9.438,8.812,10.9153
237.84,8.88,0.00103,186.36,186.36,10.25,11.25,9.438,8.812,10.94252
238.22,8.89,0.00106,186.38,186.38,10.25,11.25,9.438,9.188,10.96975
238.35,8.9,-0.00125,186.4,186.4,10.25,11.25,9.438,9.188,10.99698
238.35,8.9,0.0011,186.42,186.42,10.25,11.25,9.438,9.188,11.02421
240.23,8.97,0.00103,186.44,186.44,10.25,11.25,9.438,9.188,11.05143
238.97,8.92,0.00118,186.46,186.46,10.25,11.25,9.438,9.188,11.07866
240.6,8.98,0.00118,186.48,186.48,10.25,11.25,9.438,9.188,11.10589
240.73,8.99,0.00061,186.5,186.5,10.25,11.25,9.438,9.188,11.13312
240.98,8.99,0.00118,186.52,186.52,10.25,11.25,9.438,9.188,11.16035
241.11,9.0,0.00118,186.54,186.54,10.25,11.25,9.438,9.188,11.18757
243.23,9.08,-0.00266,186.56,186.56,10.25,11.25,9.438,9.188,11.2148
242.48,9.05,0.00118,186.58,186.58,10.25,11.25,9.438,9.188,11.24203
243.36,9.08,0.00118,186.6,186.6,10.25,11.25,9.438,9.188,11.26926
243.6,9.09,0.00118,186.62,186.62,10.25,10.938,9.438,8.812,11.29648
245.58,9.17,0.00091,186.64,186.64,10.25,10.938,9.375,8.812,11.32371
247.83,9.25,0.00072,184.66,184.66,10.25,10.938,9.375,8.812,11.50074
248.1,9.26,0.00091,184.68,184.68,10.25,10.938,9.375,8.812,11.52797
248.48,9.28,0.00087,184.7,184.7,10.25,10.938,9.375,8.812,11.5552
249.71,9.32,-0.00369,184.72,184.72,10.25,10.938,9.375,8.812,11.58242
248.85,9.29,0.00095,184.74,184.74,10.25,10.938,9.375,8.812,11.60965
250.35,9.35,0.00095,184.76,184.76,10.25,11.25,9.375,8.812,11.63688
250.08,9.34,0.00057,184.78,184.78,10.25,11.25,9.438,8.812,11.66411
251.72,9.4,0.00099,184.8,184.8,10.25,11.25,9.438,8.812,11.69133
250.35,9.35,0.00095,184.82,184.82,10.25,11.25,9.438,8.812,11.71856
252.09,9.41,0.00099,184.84,184.84,10.25,11.25,9.438,8.812,11.74579
251.72,9.4,0.00095,184.86,184.86,10.25,11.25,9.438,8.812,11.77302
251.96,9.4,0.00084,184.88,184.88,10.25,11.25,9.438,8.812,11.80024
252.6,9.43,0.00095,184.9,184.9,10.25,11.25,9.438,8.812,11.82747
253.84,9.47,0.00099,184.92,184.92,10.25,11.25,9.438,8.812,11.8547
253.84,9.47,-0.00361,184.94,184.94,10.25,11.25,9.438,8.812,11.88193
254.1,9.48,0.00095,184.96,184.96,10.25,11.25,9.438,8.812,11.90915
254.96,9.52,0.00091,184.98,184.98,10.25,11.25,9.438,8.812,11.93638
255.6,9.54,0.00049,185.0,185.0,10.25,10.938,9.438,8.812,11.96361
255.6,9.54,0.00091,185.02,185.02,10.25,10.938,9.438,8.812,11.99084
255.71,9.54,0.00095,185.04,185.04,10.25,10.938,9.438,8.812,12.01806
256.59,9.58,0.00095,185.06,185.06,10.25,10.938,9.438,8.812,12.04529
255.84,9.55,0.00099,185.08,185.08,10.25,10.938,9.438,8.812,12.07252
257.1,9.6,0.00049,185.1,185.1,10.25,10.938,9.438,8.812,12.09975
257.72,9.62,0.00099,185.12,185.12,10.25,10.938,9.438,8.812,12.12697
257.96,9.63,0.00103,185.14,185.14,10.25,10.938,9.438,8.812,12.1542
257.34,9.61,-0.00167,185.16,185.16,10.25,10.938,9.438,8.812,12.18143
259.22,9.68,0.00103,185.18,185.18,10.25,10.938,9.438,8.812,12.20866
259.09,9.67,0.00106,185.2,185.2,10.25,10.938,9.438,8.812,12.23588
260.08,9.71,0.00091,185.22,185.22,10.25,10.938,9.438,8.812,12.26311
259.7,9.69,0.00106,185.24,185.24,10.25,10.938,9.438,8.812,12.29034
261.71,9.77,0.00103,185.26,185.26,10.25,10.938,9.375,8.812,12.31757
259.84,9.7,0.00106,185.28,185.28,10.25,10.938,9.375,8.812,12.34479
261.95,9.78,0.00099,185.3,185.3,10.25,10.938,9.375,8.812,12.37202
262.09,9.78,-0.00304,185.32,185.32,10.25,10.938,9.375,8.812,12.39925
262.84,9.81,0.00095,185.34,185.34,10.25,10.938,9.375,8.812,12.42648
262.6,9.8,0.00103,185.36,185.36,10.25,10.938,9.375,8.812,12.45371
264.2,9.86,-0.00034,185.38,185.38,10.25,10.938,9.375,8.812,12.48093
264.71,9.88,0.00106,185.4,185.4,10.25,10.938,9.375,8.812,12.50816
264.47,9.87,0.00099,185.42,185.42,10.25,10.938,9.375,8.812,12.53539
265.09,9.89,0.00095,185.44,185.44,10.25,10.938,9.375,8.812,12.56262
266.83,9.96,0.00106,185.46,185.46,10.25,10.938,9.375,8.812,12.58984
266.45,9.95,0.00118,185.48,185.48,10.25,11.312,9.375,8.875,12.61707
267.34,9.98,0.00099,185.5,185.5,10.25,11.312,9.438,8.875,12.6443
267.58,9.99,0.00106,185.52,185.52,10.25,11.312,9.438,8.875,12.67153
267.47,9.98,-0.00072,185.54,185.54,10.25,11.312,9.438,8.875,12.69875
269.08,10.04,0.00103,185.56,185.56,10.25,11.312,9.438,8.875,12.72598
269.45,10.06,0.00106,185.58,185.58,10.25,11.312,9.438,8.875,12.75321
270.2,10.09,0.00046,185.6,185.6,10.25,11.312,9.438,8.875,12.78044
270.07,10.08,0.00103,185.62,185.62,10.25,11.312,9.438,8.875,12.80767
271.46,10.13,0.00103,185.64,185.64,10.25,11.312,9.438,8.875,12.83489
271.84,10.15,0.00106,185.66,185.66,10.25,11.312,9.438,8.875,12.86212
272.32,10.16,0.00099,185.68,185.68,10.25,11.312,9.438,8.875,12.88935
272.45,10.17,0.00084,185.7,185.7,10.25,11.312,9.438,8.875,12.91658
274.09,10.23,0.00106,185.72,185.72,10.25,11.312,9.438,8.812,12.9438
272.83,10.18,0.00099,185.74,185.74,10.25,11.312,9.438,8.812,12.97103
274.7,10.25,-0.00095,185.76,185.76,10.25,11.312,9.438,8.812,12.99826
274.7,10.25,0.00103,185.78,185.78,10.25,11.312,9.438,8.812,13.02549
276.45,10.32,0.0011,185.8,185.8,10.25,11.312,9.438,8.812,13.05272
275.45,10.28,-4e-05,185.82,185.82,10.25,11.312,9.438,8.812,13.07994
276.82,10.33,0.00106,185.84,185.84,10.25,11.312,9.438,8.812,13.10717
276.82,10.33,0.00091,185.86,185.86,10.25,11.312,9.438,8.812,13.1344
277.57,10.36,0.00099,185.88,185.88,10.25,11.312,9.438,8.812,13.16163
277.46,10.36,0.00106,185.9,185.9,10.25,11.312,9.438,8.812,13.18885
279.58,10.44,-0.00099,185.92,185.92,10.25,11.312,9.438,8.812,13.21608
278.83,10.41,0.00103,185.94,185.94,10.25,11.312,9.438,8.812,13.24331
280.09,10.46,0.00099,185.96,185.96,10.25,10.938,9.438,8.812,13.27054
280.33,10.46,0.00019,185.98,185.98,10.25,10.938,9.438,8.812,13.29776
280.46,10.47,0.0011,186.0,186.0,10.25,10.938,9.438,8.812,13.32499
281.08,10.49,0.0011,186.02,186.02,10.25,10.938,9.438,8.812,13.35222
282.07,10.53,0.00106,186.04,186.04,10.25,10.938,9.438,8.812,13.37945
282.82,10.56,0.00114,186.06,186.06,10.25,10.938,9.438,8.812,13.40668
282.21,10.53,0.00095,186.08,186.08,10.25,10.938,9.438,8.812,13.4339
283.71,10.59,0.00114,186.1,186.1,10.25,10.938,9.438,8.812,13.46113
284.83,10.63,0.00122,186.12,186.12,10.25,10.938,9.438,8.812,13.48836
284.83,10.63,-0.00145,186.14,186.14,10.25,10.938,9.438,8.812,13.51558
285.07,10.64,0.00114,186.16,186.16,10.25,10.938,9.438,8.812,13.54281
285.69,10.66,0.0011,186.18,186.18,10.25,10.938,9.438,8.812,13.57004
285.69,10.66,-0.00011,186.2,186.2,10.25,11.25,9.438,8.812,13.59727
287.56,10.73,0.00114,186.22,186.22,10.25,11.25,9.438,9.188,13.6245
287.08,10.72,0.0011,186.24,186.24,10.25,11.25,9.5,9.188,13.65172
288.45,10.77,0.0011,186.26,186.26,10.25,11.25,9.5,9.188,13.67895
287.7,10.74,0.00106,186.28,186.28,10.25,11.25,9.5,9.188,13.70618
289.44,10.8,0.00091,186.3,186.3,10.25,11.25,9.5,9.188,13.73341
289.57,10.81,0.0011,186.32,186.32,10.25,11.25,9.5,9.188,13.76064
289.71,10.81,0.00106,186.34,186.34,10.25,11.25,9.5,9.188,13.78786
290.08,10.83,-0.003,186.36,186.36,10.25,11.25,9.5,9.188,13.81509
291.58,10.88,0.0011,186.38,186.38,10.25,11.25,9.5,9.188,13.84232
290.94,10.86,0.00106,186.4,186.4,10.25,11.25,9.5,9.188,13.86955
292.33,10.91,0.00129,186.42,186.42,10.25,11.25,9.5,9.188,13.89677
292.71,10.93,0.00114,186.44,186.44,10.25,11.312,9.5,9.188,13.924
294.07,10.98,0.00099,186.46,186.46,10.25,11.312,9.5,8.812,13.95123
293.32,10.95,0.00106,186.48,186.48,10.25,11.312,9.438,8.812,13.97846
294.69,11.0,0.00114,186.5,186.5,10.25,11.312,9.438,8.812,14.00568
294.45,10.99,-0.00061,186.52,186.52,10.25,11.312,9.438,8.812,14.03291
294.82,11.01,0.00106,186.54,186.54,10.25,11.312,9.438,8.812,14.06014
295.2,11.02,0.0011,186.56,186.56,10.25,11.312,9.438,8.812,14.08737
296.94,11.08,0.00076,186.58,186.58,10.25,11.312,9.438,8.812,14.11459
296.7,11.07,0.00114,186.6,186.6,10.25,11.312,9.438,8.812,14.14182
296.81,11.08,0.0011,186.62,186.62,10.25,11.312,9.438,8.812,14.16905
298.2,11.13,0.00106,186.64,186.64,10.25,11.312,9.438,8.812,14.19628
301.44,11.25,0.00114,184.66,184.66,10.25,11.312,9.438,8.812,14.37233
301.95,11.27,-0.00232,184.68,184.68,10.25,11.312,9.438,8.812,14.39956
303.08,11.31,0.00118,184.7,184.7,10.25,11.312,9.438,8.812,14.42679
303.18,11.32,0.00118,184.72,184.72,10.25,11.312,9.438,8.812,14.45401
303.18,11.32,0.00068,184.74,184.74,10.25,11.312,9.438,8.812,14.48124
304.2,11.36,0.00114,184.76,184.76,10.25,11.312,9.438,8.812,14.50847
303.32,11.32,0.00125,184.78,184.78,10.25,11.312,9.438,8.812,14.5357
305.57,11.41,0.00099,184.8,184.8,10.25,11.312,9.438,8.812,14.56293
305.7,11.41,0.00114,184.82,184.82,10.25,11.25,9.438,8.812,14.59015
305.7,11.41,0.00087,184.84,184.84,10.25,11.25,9.438,8.812,14.61738
304.95,11.38,0.00122,184.86,184.86,10.25,11.25,9.5,8.812,14.64461
306.69,11.45,0.00114,184.88,184.88,10.25,11.25,9.5,8.812,14.67184
305.57,11.41,8e-05,184.9,184.9,10.25,11.25,9.5,8.812,14.69906
307.31,11.47,0.00122,184.92,184.92,10.25,11.25,9.5,8.812,14.72629
307.58,11.48,0.00129,184.94,184.94,10.25,11.25,9.5,8.812,14.75352
308.81,11.53,0.00061,184.96,184.96,10.25,11.25,9.5,8.812,14.78075
307.58,11.48,0.00122,184.98,184.98,10.25,11.25,9.5,8.812,14.80797
309.05,11.54,0.00122,185.0,185.0,10.25,11.25,9.5,8.812,14.8352
309.32,11.55,0.00129,185.02,185.02,10.25,11.25,9.5,8.812,14.86243
309.69,11.56,0.00129,185.04,185.04,10.3125,11.25,9.5,8.812,14.88966
309.32,11.55,0.00103,185.06,185.06,10.3125,11.312,9.5,8.812,14.91688
311.06,11.61,0.00133,185.08,185.08,10.3125,11.312,9.5,8.812,14.94411
310.44,11.59,0.00133,185.1,185.1,10.3125,11.312,9.438,8.812,14.97134
310.92,11.61,0.00046,185.12,185.12,10.3125,11.312,9.438,8.812,14.99857
311.43,11.62,0.00129,185.14,185.14,10.3125,11.312,9.438,8.812,15.02579
312.93,11.68,0.00129,185.16,185.16,10.3125,11.312,9.438,8.812,15.05302
312.69,11.67,0.00095,185.18,185.18,10.3125,11.312,9.438,8.812,15.08025
313.31,11.7,0.00125,185.2,185.2,10.3125,11.312,9.438,8.812,15.10748
313.31,11.7,0.00095,185.22,185.22,10.3125,11.312,9.438,8.812,15.1347
313.44,11.7,0.00118,185.24,185.24,10.3125,11.312,9.438,8.812,15.16193
315.18,11.77,0.00129,185.26,185.26,10.3125,11.312,9.438,8.812,15.18916
316.07,11.8,-0.00061,185.28,185.28,10.3125,11.312,9.438,8.812,15.21639
316.18,11.8,0.00125,185.3,185.3,10.3125,11.312,9.438,8.812,15.24362
316.07,11.8,0.00125,185.32,185.32,10.3125,10.875,9.438,8.812,15.27084
317.43,11.85,0.00072,185.34,185.34,10.3125,10.875,9.438,8.812,15.29807
318.05,11.87,0.00129,185.36,185.36,10.3125,10.875,9.438,8.812,15.3253
318.05,11.87,0.00141,185.38,185.38,10.3125,10.875,9.438,8.812,15.35253
318.18,11.88,0.00217,185.4,185.4,10.3125,10.875,9.438,8.812,15.37976
320.06,11.95,0.00133,185.42,185.42,10.3125,10.875,9.438,8.812,15.40699
318.93,11.9,0.00148,185.44,185.44,10.3125,10.875,9.438,8.812,15.43422
320.81,11.97,0.00125,185.46,185.46,10.3125,10.875,9.438,8.812,15.46144
321.19,11.99,0.00129,185.48,185.48,10.3125,10.875,9.438,8.812,15.48867
321.56,12.0,0.00034,185.5,185.5,10.3125,10.875,9.438,8.812,15.5159
321.32,11.99,0.00133,185.52,185.52,10.3125,10.875,9.438,8.812,15.54313
323.68,12.08,0.00122,185.54,185.54,10.25,10.875,9.438,8.812,15.57035
323.81,12.09,0.00042,185.56,185.56,10.25,11.25,9.438,9.188,15.59758
323.81,12.09,0.00129,185.58,185.58,10.25,11.25,9.438,9.188,15.62481
323.68,12.08,0.00125,185.6,185.6,10.25,11.25,9.438,9.188,15.65204
325.31,12.14,0.00118,185.62,185.62,10.25,11.25,9.438,9.188,15.67927
325.04,12.13,0.00129,185.64,185.64,10.25,11.25,9.438,9.188,15.7065
325.93,12.17,0.00106,185.66,185.66,10.25,11.25,9.438,9.188,15.73373
326.54,12.19,0.00122,185.68,185.68,10.25,11.25,9.438,9.188,15.76095
327.19,12.21,0.00122,185.7,185.7,10.25,11.25,9.438,9.188,15.78818
327.67,12.23,-0.00186,185.72,185.72,10.25,11.25,9.438,9.188,15.81541
328.93,12.28,0.00133,185.74,185.74,10.25,11.25,9.438,9.188,15.84264
329.44,12.3,0.00133,185.76,185.76,10.25,11.25,9.438,9.188,15.86987
330.05,12.32,0.00061,185.78,185.78,10.25,11.25,9.438,9.188,15.8971
330.56,12.34,0.00137,185.8,185.8,10.25,10.875,9.438,8.875,15.92432
331.93,12.39,0.00129,185.82,185.82,10.25,10.875,9.375,8.875,15.95155
332.17,12.4,0.00133,185.84,185.84,10.25,10.875,9.375,8.875,15.97878
332.3,12.4,0.00145,185.86,185.86,10.25,10.875,9.375,8.875,16.00601
333.56,12.45,-0.00015,185.88,185.88,10.25,10.875,9.375,8.875,16.03324
332.92,12.43,0.00141,185.9,185.9,10.25,10.875,9.375,8.875,16.06046
334.79,12.5,0.00141,185.92,185.92,10.25,10.875,9.375,8.875,16.08769
334.79,12.5,0.00084,185.94,185.94,10.25,10.875,9.375,8.875,16.11492
335.79,12.53,0.00137,185.96,185.96,10.25,10.875,9.375,8.875,16.14215
335.68,12.53,0.00137,185.98,185.98,10.25,10.875,9.375,8.875,16.16938
337.29,12.59,0.00122,186.0,186.0,10.25,10.875,9.375,8.875,16.1966
337.66,12.6,0.00141,186.02,186.02,10.3125,10.875,9.375,8.875,16.22383
338.79,12.65,0.00114,186.04,186.04,10.3125,11.25,9.375,9.188,16.25106
337.66,12.6,0.00145,186.06,186.06,10.3125,11.25,9.438,9.188,16.27829
340.05,12.69,0.00137,186.08,186.08,10.3125,11.25,9.438,9.188,16.30552
339.16,12.66,0.00011,186.1,186.1,10.3125,11.25,9.438,9.188,16.33275
340.42,12.71,0.00141,186.12,186.12,10.3125,11.25,9.438,9.188,16.35997
340.66,12.72,0.00141,186.14,186.14,10.3125,11.25,9.438,9.188,16.3872
342.43,12.78,0.00019,186.16,186.16,10.3125,11.25,9.438,9.188,16.41443
341.04,12.73,0.00141,186.18,186.18,10.3125,11.25,9.438,9.188,16.44166
342.8,12.8,0.00137,186.2,186.2,10.3125,11.25,9.438,9.188,16.46889
343.42,12.82,0.00145,186.22,186.22,10.3125,11.25,9.438,9.188,16.49611
344.04,12.84,0.00145,186.24,186.24,10.3125,11.25,9.438,9.188,16.52334
344.31,12.85,0.00133,186.26,186.26,10.25,11.25,9.438,9.188,16.55057
346.66,12.94,0.00122,186.28,186.28,10.25,10.938,9.438,8.812,16.5778
345.16,12.88,0.00148,186.3,186.3,10.25,10.938,9.438,8.812,16.60504
346.18,12.92,-0.00057,186.32,186.32,10.25,10.938,9.438,8.812,16.63227
346.29,12.93,0.00148,186.34,186.34,10.25,10.938,9.438,8.812,16.6595
347.92,12.99,0.00145,186.36,186.36,10.25,10.938,9.438,8.812,16.68673
347.65,12.98,0.00091,186.38,186.38,10.25,10.938,9.438,8.812,16.71396
347.79,12.98,0.00148,186.4,186.4,10.25,10.938,9.438,8.812,16.74118
348.67,13.02,0.00141,186.42,186.42,10.25,10.938,9.438,8.812,16.76841
348.3,13.0,0.00141,186.44,186.44,10.25,10.938,9.438,8.812,16.79564
349.8,13.06,0.00148,186.46,186.46,10.25,10.938,9.438,8.812,16.82287
350.17,13.07,0.00072,186.48,186.48,10.25,10.938,9.438,8.812,16.8501
351.3,13.11,0.00145,186.5,186.5,10.3125,10.938,9.438,8.812,16.87733
350.65,13.09,0.00148,186.52,186.52,10.3125,10.875,9.438,9.25,16.90456
352.53,13.16,-0.00137,186.54,186.54,10.3125,10.875,9.438,9.25,16.93179
352.53,13.16,0.00141,186.56,186.56,10.3125,10.875,9.438,9.25,16.95902
352.66,13.16,0.00145,186.58,186.58,10.3125,10.875,9.438,9.25,16.98626
353.04,13.18,0.00034,186.6,186.6,10.3125,10.875,9.438,9.25,17.01348
354.16,13.22,0.00141,186.62,186.62,10.3125,10.875,9.438,9.25,17.04071
353.17,13.18,0.00122,186.64,186.64,10.3125,10.875,9.438,9.25,17.06794
358.16,13.37,0.00137,184.66,184.66,10.25,10.938,9.438,8.875,17.33498
360.3,13.45,0.00145,184.68,184.68,10.25,10.938,9.438,8.875,17.36221
359.66,13.43,0.00148,184.7,184.7,10.25,10.938,9.438,8.875,17.38944
360.16,13.44,-0.00027,184.72,184.72,10.25,10.938,9.438,8.875,17.41667
360.65,13.46,0.00148,184.74,184.74,10.25,10.938,9.438,8.875,17.4439
360.54,13.46,0.00145,184.76,184.76,10.25,10.938,9.438,8.875,17.47112
361.66,13.5,-0.00145,184.78,184.78,10.25,10.938,9.438,8.875,17.49835
362.52,13.53,0.00145,184.8,184.8,10.25,10.938,9.438,8.875,17.52558
362.52,13.53,0.00148,184.82,184.82,10.25,10.938,9.438,8.875,17.55281
362.66,13.54,0.00122,184.84,184.84,10.25,10.938,9.438,8.875,17.58004
363.41,13.56,0.00145,184.86,184.86,10.25,10.938,9.438,8.875,17.60726
362.42,13.53,0.00156,184.88,184.88,10.25,10.938,9.438,8.875,17.63449
363.65,13.57,0.00145,184.9,184.9,10.25,10.938,9.438,8.875,17.66172
364.02,13.59,0.00148,184.92,184.92,10.25,10.938,9.438,8.875,17.68895
365.66,13.65,-0.00046,184.94,184.94,10.25,10.938,9.438,8.875,17.71618
364.29,13.6,0.00148,184.96,184.96,10.25,10.938,9.438,8.875,17.74341
365.52,13.64,0.00148,184.98,184.98,10.25,10.938,9.438,8.875,17.77063
365.79,13.65,0.00068,185.0,185.0,10.25,10.938,9.438,8.875,17.79786
366.17,13.67,0.00148,185.02,185.02,10.25,10.938,9.438,8.875,17.82509
365.79,13.65,0.00148,185.04,185.04,10.25,10.938,9.438,8.875,17.85232
368.15,13.74,0.00148,185.06,185.06,10.25,10.938,9.438,8.875,17.87955
367.77,13.73,0.00148,185.08,185.08,10.25,11.312,9.438,8.812,17.90678
368.52,13.76,0.00137,185.1,185.1,10.25,11.312,9.438,8.812,17.93401
369.78,13.8,0.00137,185.12,185.12,10.25,11.312,9.438,8.812,17.96124
369.92,13.81,0.00152,185.14,185.14,10.25,11.312,9.438,8.812,17.98947
370.16,13.82,0.00152,185.16,185.16,10.25,11.312,9.438,8.812,18.01874
370.02,13.81,0.00152,185.18,185.18,10.25,11.312,9.438,8.812,18.04597
369.92,13.81,0.0016,185.2,185.2,10.25,11.312,9.438,8.812,18.07538
371.42,13.86,0.00152,185.22,185.22,10.25,11.312,9.438,8.812,18.10261
371.52,13.87,0.00148,185.24,185.24,10.25,11.312,9.438,8.812,18.12984
373.4,13.94,0.00148,185.26,185.26,10.25,11.312,9.438,8.812,18.15706
371.42,13.86,0.0016,185.28,185.28,10.25,11.312,9.438,8.812,18.18429
373.91,13.96,0.00145,185.3,185.3,10.25,11.312,9.438,8.812,18.21152
373.64,13.95,0.00156,185.32,185.32,10.3125,11.25,9.438,8.875,18.23875
373.4,13.94,0.0003,185.34,185.34,10.3125,11.25,9.438,8.875,18.26598
374.39,13.97,0.00148,185.36,185.36,10.3125,11.25,9.438,8.875,18.29321
376.64,14.06,0.00156,185.38,185.38,10.3125,11.25,9.438,8.875,18.32044
375.65,14.02,-0.00114,185.4,185.4,10.3125,11.25,9.438,8.875,18.34767
376.4,14.05,0.00148,185.42,185.42,10.3125,11.25,9.438,8.875,18.3749
376.64,14.06,0.00156,185.44,185.44,10.3125,11.25,9.438,8.875,18.40239
378.03,14.11,-0.00027,185.46,185.46,10.3125,11.25,9.438,8.875,18.42962
377.39,14.09,0.00156,185.48,185.48,10.3125,11.25,9.438,8.875,18.45685
378.41,14.12,0.00099,185.5,185.5,10.3125,11.25,9.438,8.875,18.48408
379.53,14.17,0.00156,185.52,185.52,10.3125,11.25,9.438,8.875,18.5113
379.64,14.17,0.0016,185.54,185.54,10.3125,11.25,9.438,8.875,18.53853
381.14,14.23,0.00057,185.56,185.56,10.3125,10.938,9.438,8.812,18.56576
381.28,14.23,0.0016,185.58,185.58,10.3125,10.938,9.438,8.812,18.59299
381.52,14.24,0.00164,185.6,185.6,10.3125,10.938,9.438,8.812,18.62022
381.65,14.25,0.00019,185.62,185.62,10.3125,10.938,9.438,8.812,18.64745
383.9,14.33,0.00156,185.64,185.64,10.3125,10.938,9.438,8.812,18.67468
383.66,14.32,0.00167,185.66,185.66,10.3125,10.938,9.438,8.812,18.70191
384.28,14.34,0.00148,185.68,185.68,10.3125,10.938,9.438,8.812,18.72914
384.65,14.36,0.00156,185.7,185.7,10.3125,10.938,9.438,8.812,18.75637
386.63,14.43,0.0011,185.72,185.72,10.3125,10.938,9.438,8.812,18.78359
385.16,14.38,0.00156,185.74,185.74,10.3125,10.938,9.438,8.812,18.81082
386.63,14.43,0.00156,185.76,185.76,10.3125,10.938,9.438,8.812,18.83805
387.52,14.46,-0.00023,185.78,185.78,10.3125,10.938,9.438,8.812,18.86528
388.13,14.49,0.0016,185.8,185.8,10.25,11.312,9.438,8.812,18.89251
